"_raw","_time","date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",eventtype,host,index,linecount,pid,process,punct,source,sourcetype,"splunk_server","splunk_server_group",timeendpos,timestartpos
"May  1 16:30:05 metasploitable3-ub1404 sshd[2635]: Failed password for invalid user manager from 10.0.2.5 port 49166 ssh2","2025-05-01T19:30:05.000+0300",16,1,30,may,5,thursday,2025,local,,"metasploitable3-ub1404",main,1,2635,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:05 metasploitable3-ub1404 sshd[2631]: Failed password for invalid user manager from 10.0.2.5 port 49140 ssh2","2025-05-01T19:30:05.000+0300",16,1,30,may,5,thursday,2025,local,,"metasploitable3-ub1404",main,1,2631,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:05 metasploitable3-ub1404 sshd[2629]: Failed password for invalid user manager from 10.0.2.5 port 49130 ssh2","2025-05-01T19:30:05.000+0300",16,1,30,may,5,thursday,2025,local,,"metasploitable3-ub1404",main,1,2629,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:05 metasploitable3-ub1404 sshd[2623]: Failed password for invalid user manager from 10.0.2.5 port 49108 ssh2","2025-05-01T19:30:05.000+0300",16,1,30,may,5,thursday,2025,local,,"metasploitable3-ub1404",main,1,2623,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:05 metasploitable3-ub1404 sshd[2627]: Failed password for invalid user manager from 10.0.2.5 port 49118 ssh2","2025-05-01T19:30:05.000+0300",16,1,30,may,5,thursday,2025,local,,"metasploitable3-ub1404",main,1,2627,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:03 metasploitable3-ub1404 sshd[2643]: Failed password for invalid user manager from 10.0.2.5 port 49192 ssh2","2025-05-01T19:30:03.000+0300",16,1,30,may,3,thursday,2025,local,,"metasploitable3-ub1404",main,1,2643,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:03 metasploitable3-ub1404 sshd[2641]: Failed password for invalid user manager from 10.0.2.5 port 49190 ssh2","2025-05-01T19:30:03.000+0300",16,1,30,may,3,thursday,2025,local,,"metasploitable3-ub1404",main,1,2641,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:03 metasploitable3-ub1404 sshd[2639]: Failed password for invalid user manager from 10.0.2.5 port 49180 ssh2","2025-05-01T19:30:03.000+0300",16,1,30,may,3,thursday,2025,local,,"metasploitable3-ub1404",main,1,2639,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:03 metasploitable3-ub1404 sshd[2646]: Failed password for invalid user manager from 10.0.2.5 port 57126 ssh2","2025-05-01T19:30:03.000+0300",16,1,30,may,3,thursday,2025,local,,"metasploitable3-ub1404",main,1,2646,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:03 metasploitable3-ub1404 sshd[2637]: Failed password for invalid user manager from 10.0.2.5 port 49172 ssh2","2025-05-01T19:30:03.000+0300",16,1,30,may,3,thursday,2025,local,,"metasploitable3-ub1404",main,1,2637,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:03 metasploitable3-ub1404 sshd[2625]: Failed password for invalid user manager from 10.0.2.5 port 49112 ssh2","2025-05-01T19:30:03.000+0300",16,1,30,may,3,thursday,2025,local,,"metasploitable3-ub1404",main,1,2625,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:03 metasploitable3-ub1404 sshd[2635]: Failed password for invalid user manager from 10.0.2.5 port 49166 ssh2","2025-05-01T19:30:03.000+0300",16,1,30,may,3,thursday,2025,local,,"metasploitable3-ub1404",main,1,2635,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:03 metasploitable3-ub1404 sshd[2631]: Failed password for invalid user manager from 10.0.2.5 port 49140 ssh2","2025-05-01T19:30:03.000+0300",16,1,30,may,3,thursday,2025,local,,"metasploitable3-ub1404",main,1,2631,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:03 metasploitable3-ub1404 sshd[2629]: Failed password for invalid user manager from 10.0.2.5 port 49130 ssh2","2025-05-01T19:30:03.000+0300",16,1,30,may,3,thursday,2025,local,,"metasploitable3-ub1404",main,1,2629,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:03 metasploitable3-ub1404 sshd[2623]: Failed password for invalid user manager from 10.0.2.5 port 49108 ssh2","2025-05-01T19:30:03.000+0300",16,1,30,may,3,thursday,2025,local,,"metasploitable3-ub1404",main,1,2623,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:03 metasploitable3-ub1404 sshd[2621]: Failed password for invalid user manager from 10.0.2.5 port 49094 ssh2","2025-05-01T19:30:03.000+0300",16,1,30,may,3,thursday,2025,local,,"metasploitable3-ub1404",main,1,2621,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:03 metasploitable3-ub1404 sshd[2627]: Failed password for invalid user manager from 10.0.2.5 port 49118 ssh2","2025-05-01T19:30:03.000+0300",16,1,30,may,3,thursday,2025,local,,"metasploitable3-ub1404",main,1,2627,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:02 metasploitable3-ub1404 sshd[2643]: Failed password for invalid user manager from 10.0.2.5 port 49192 ssh2","2025-05-01T19:30:02.000+0300",16,1,30,may,2,thursday,2025,local,,"metasploitable3-ub1404",main,1,2643,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:02 metasploitable3-ub1404 sshd[2641]: Failed password for invalid user manager from 10.0.2.5 port 49190 ssh2","2025-05-01T19:30:02.000+0300",16,1,30,may,2,thursday,2025,local,,"metasploitable3-ub1404",main,1,2641,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:01 metasploitable3-ub1404 sshd[2639]: Failed password for invalid user manager from 10.0.2.5 port 49180 ssh2","2025-05-01T19:30:01.000+0300",16,1,30,may,1,thursday,2025,local,,"metasploitable3-ub1404",main,1,2639,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:01 metasploitable3-ub1404 sshd[2646]: Failed password for invalid user manager from 10.0.2.5 port 57126 ssh2","2025-05-01T19:30:01.000+0300",16,1,30,may,1,thursday,2025,local,,"metasploitable3-ub1404",main,1,2646,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:01 metasploitable3-ub1404 sshd[2637]: Failed password for invalid user manager from 10.0.2.5 port 49172 ssh2","2025-05-01T19:30:01.000+0300",16,1,30,may,1,thursday,2025,local,,"metasploitable3-ub1404",main,1,2637,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:01 metasploitable3-ub1404 sshd[2625]: Failed password for invalid user manager from 10.0.2.5 port 49112 ssh2","2025-05-01T19:30:01.000+0300",16,1,30,may,1,thursday,2025,local,,"metasploitable3-ub1404",main,1,2625,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:01 metasploitable3-ub1404 sshd[2635]: Failed password for invalid user manager from 10.0.2.5 port 49166 ssh2","2025-05-01T19:30:01.000+0300",16,1,30,may,1,thursday,2025,local,,"metasploitable3-ub1404",main,1,2635,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:01 metasploitable3-ub1404 sshd[2631]: Failed password for invalid user manager from 10.0.2.5 port 49140 ssh2","2025-05-01T19:30:01.000+0300",16,1,30,may,1,thursday,2025,local,,"metasploitable3-ub1404",main,1,2631,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:01 metasploitable3-ub1404 sshd[2629]: Failed password for invalid user manager from 10.0.2.5 port 49130 ssh2","2025-05-01T19:30:01.000+0300",16,1,30,may,1,thursday,2025,local,,"metasploitable3-ub1404",main,1,2629,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:01 metasploitable3-ub1404 sshd[2623]: Failed password for invalid user manager from 10.0.2.5 port 49108 ssh2","2025-05-01T19:30:01.000+0300",16,1,30,may,1,thursday,2025,local,,"metasploitable3-ub1404",main,1,2623,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:01 metasploitable3-ub1404 sshd[2621]: Failed password for invalid user manager from 10.0.2.5 port 49094 ssh2","2025-05-01T19:30:01.000+0300",16,1,30,may,1,thursday,2025,local,,"metasploitable3-ub1404",main,1,2621,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:01 metasploitable3-ub1404 sshd[2627]: Failed password for invalid user manager from 10.0.2.5 port 49118 ssh2","2025-05-01T19:30:01.000+0300",16,1,30,may,1,thursday,2025,local,,"metasploitable3-ub1404",main,1,2627,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:00 metasploitable3-ub1404 sshd[2643]: Failed password for invalid user manager from 10.0.2.5 port 49192 ssh2","2025-05-01T19:30:00.000+0300",16,1,30,may,0,thursday,2025,local,,"metasploitable3-ub1404",main,1,2643,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:00 metasploitable3-ub1404 sshd[2641]: Failed password for invalid user manager from 10.0.2.5 port 49190 ssh2","2025-05-01T19:30:00.000+0300",16,1,30,may,0,thursday,2025,local,,"metasploitable3-ub1404",main,1,2641,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:00 metasploitable3-ub1404 sshd[2639]: Failed password for invalid user manager from 10.0.2.5 port 49180 ssh2","2025-05-01T19:30:00.000+0300",16,1,30,may,0,thursday,2025,local,,"metasploitable3-ub1404",main,1,2639,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:30:00 metasploitable3-ub1404 sshd[2646]: Failed password for invalid user manager from 10.0.2.5 port 57126 ssh2","2025-05-01T19:30:00.000+0300",16,1,30,may,0,thursday,2025,local,,"metasploitable3-ub1404",main,1,2646,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:59 metasploitable3-ub1404 sshd[2637]: Failed password for invalid user manager from 10.0.2.5 port 49172 ssh2","2025-05-01T19:29:59.000+0300",16,1,29,may,59,thursday,2025,local,,"metasploitable3-ub1404",main,1,2637,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:59 metasploitable3-ub1404 sshd[2625]: Failed password for invalid user manager from 10.0.2.5 port 49112 ssh2","2025-05-01T19:29:59.000+0300",16,1,29,may,59,thursday,2025,local,,"metasploitable3-ub1404",main,1,2625,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:59 metasploitable3-ub1404 sshd[2635]: Failed password for invalid user manager from 10.0.2.5 port 49166 ssh2","2025-05-01T19:29:59.000+0300",16,1,29,may,59,thursday,2025,local,,"metasploitable3-ub1404",main,1,2635,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:59 metasploitable3-ub1404 sshd[2631]: Failed password for invalid user manager from 10.0.2.5 port 49140 ssh2","2025-05-01T19:29:59.000+0300",16,1,29,may,59,thursday,2025,local,,"metasploitable3-ub1404",main,1,2631,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:59 metasploitable3-ub1404 sshd[2629]: Failed password for invalid user manager from 10.0.2.5 port 49130 ssh2","2025-05-01T19:29:59.000+0300",16,1,29,may,59,thursday,2025,local,,"metasploitable3-ub1404",main,1,2629,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:59 metasploitable3-ub1404 sshd[2623]: Failed password for invalid user manager from 10.0.2.5 port 49108 ssh2","2025-05-01T19:29:59.000+0300",16,1,29,may,59,thursday,2025,local,,"metasploitable3-ub1404",main,1,2623,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:59 metasploitable3-ub1404 sshd[2621]: Failed password for invalid user manager from 10.0.2.5 port 49094 ssh2","2025-05-01T19:29:59.000+0300",16,1,29,may,59,thursday,2025,local,,"metasploitable3-ub1404",main,1,2621,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:59 metasploitable3-ub1404 sshd[2627]: Failed password for invalid user manager from 10.0.2.5 port 49118 ssh2","2025-05-01T19:29:59.000+0300",16,1,29,may,59,thursday,2025,local,,"metasploitable3-ub1404",main,1,2627,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:58 metasploitable3-ub1404 sshd[2643]: Failed password for invalid user manager from 10.0.2.5 port 49192 ssh2","2025-05-01T19:29:58.000+0300",16,1,29,may,58,thursday,2025,local,,"metasploitable3-ub1404",main,1,2643,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:58 metasploitable3-ub1404 sshd[2641]: Failed password for invalid user manager from 10.0.2.5 port 49190 ssh2","2025-05-01T19:29:58.000+0300",16,1,29,may,58,thursday,2025,local,,"metasploitable3-ub1404",main,1,2641,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:58 metasploitable3-ub1404 sshd[2639]: Failed password for invalid user manager from 10.0.2.5 port 49180 ssh2","2025-05-01T19:29:58.000+0300",16,1,29,may,58,thursday,2025,local,,"metasploitable3-ub1404",main,1,2639,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:58 metasploitable3-ub1404 sshd[2646]: Failed password for invalid user manager from 10.0.2.5 port 57126 ssh2","2025-05-01T19:29:58.000+0300",16,1,29,may,58,thursday,2025,local,,"metasploitable3-ub1404",main,1,2646,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:58 metasploitable3-ub1404 sshd[2635]: Failed password for invalid user manager from 10.0.2.5 port 49166 ssh2","2025-05-01T19:29:58.000+0300",16,1,29,may,58,thursday,2025,local,,"metasploitable3-ub1404",main,1,2635,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:57 metasploitable3-ub1404 sshd[2637]: Failed password for invalid user manager from 10.0.2.5 port 49172 ssh2","2025-05-01T19:29:57.000+0300",16,1,29,may,57,thursday,2025,local,,"metasploitable3-ub1404",main,1,2637,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:57 metasploitable3-ub1404 sshd[2625]: Failed password for invalid user manager from 10.0.2.5 port 49112 ssh2","2025-05-01T19:29:57.000+0300",16,1,29,may,57,thursday,2025,local,,"metasploitable3-ub1404",main,1,2625,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:57 metasploitable3-ub1404 sshd[2631]: Failed password for invalid user manager from 10.0.2.5 port 49140 ssh2","2025-05-01T19:29:57.000+0300",16,1,29,may,57,thursday,2025,local,,"metasploitable3-ub1404",main,1,2631,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:57 metasploitable3-ub1404 sshd[2629]: Failed password for invalid user manager from 10.0.2.5 port 49130 ssh2","2025-05-01T19:29:57.000+0300",16,1,29,may,57,thursday,2025,local,,"metasploitable3-ub1404",main,1,2629,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:57 metasploitable3-ub1404 sshd[2623]: Failed password for invalid user manager from 10.0.2.5 port 49108 ssh2","2025-05-01T19:29:57.000+0300",16,1,29,may,57,thursday,2025,local,,"metasploitable3-ub1404",main,1,2623,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:57 metasploitable3-ub1404 sshd[2621]: Failed password for invalid user manager from 10.0.2.5 port 49094 ssh2","2025-05-01T19:29:57.000+0300",16,1,29,may,57,thursday,2025,local,,"metasploitable3-ub1404",main,1,2621,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:57 metasploitable3-ub1404 sshd[2627]: Failed password for invalid user manager from 10.0.2.5 port 49118 ssh2","2025-05-01T19:29:57.000+0300",16,1,29,may,57,thursday,2025,local,,"metasploitable3-ub1404",main,1,2627,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:56 metasploitable3-ub1404 sshd[2643]: Failed password for invalid user manager from 10.0.2.5 port 49192 ssh2","2025-05-01T19:29:56.000+0300",16,1,29,may,56,thursday,2025,local,,"metasploitable3-ub1404",main,1,2643,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:56 metasploitable3-ub1404 sshd[2641]: Failed password for invalid user manager from 10.0.2.5 port 49190 ssh2","2025-05-01T19:29:56.000+0300",16,1,29,may,56,thursday,2025,local,,"metasploitable3-ub1404",main,1,2641,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:56 metasploitable3-ub1404 sshd[2639]: Failed password for invalid user manager from 10.0.2.5 port 49180 ssh2","2025-05-01T19:29:56.000+0300",16,1,29,may,56,thursday,2025,local,,"metasploitable3-ub1404",main,1,2639,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:56 metasploitable3-ub1404 sshd[2635]: Failed password for invalid user manager from 10.0.2.5 port 49166 ssh2","2025-05-01T19:29:56.000+0300",16,1,29,may,56,thursday,2025,local,,"metasploitable3-ub1404",main,1,2635,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:55 metasploitable3-ub1404 sshd[2637]: Failed password for invalid user manager from 10.0.2.5 port 49172 ssh2","2025-05-01T19:29:55.000+0300",16,1,29,may,55,thursday,2025,local,,"metasploitable3-ub1404",main,1,2637,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:55 metasploitable3-ub1404 sshd[2625]: Failed password for invalid user manager from 10.0.2.5 port 49112 ssh2","2025-05-01T19:29:55.000+0300",16,1,29,may,55,thursday,2025,local,,"metasploitable3-ub1404",main,1,2625,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:55 metasploitable3-ub1404 sshd[2633]: Failed password for invalid user admin from 10.0.2.5 port 49144 ssh2","2025-05-01T19:29:55.000+0300",16,1,29,may,55,thursday,2025,local,,"metasploitable3-ub1404",main,1,2633,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:55 metasploitable3-ub1404 sshd[2631]: Failed password for invalid user manager from 10.0.2.5 port 49140 ssh2","2025-05-01T19:29:55.000+0300",16,1,29,may,55,thursday,2025,local,,"metasploitable3-ub1404",main,1,2631,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:55 metasploitable3-ub1404 sshd[2629]: Failed password for invalid user manager from 10.0.2.5 port 49130 ssh2","2025-05-01T19:29:55.000+0300",16,1,29,may,55,thursday,2025,local,,"metasploitable3-ub1404",main,1,2629,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:55 metasploitable3-ub1404 sshd[2623]: Failed password for invalid user manager from 10.0.2.5 port 49108 ssh2","2025-05-01T19:29:55.000+0300",16,1,29,may,55,thursday,2025,local,,"metasploitable3-ub1404",main,1,2623,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:55 metasploitable3-ub1404 sshd[2621]: Failed password for invalid user manager from 10.0.2.5 port 49094 ssh2","2025-05-01T19:29:55.000+0300",16,1,29,may,55,thursday,2025,local,,"metasploitable3-ub1404",main,1,2621,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:55 metasploitable3-ub1404 sshd[2627]: Failed password for invalid user manager from 10.0.2.5 port 49118 ssh2","2025-05-01T19:29:55.000+0300",16,1,29,may,55,thursday,2025,local,,"metasploitable3-ub1404",main,1,2627,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:54 metasploitable3-ub1404 sshd[2609]: Failed password for invalid user admin from 10.0.2.5 port 49024 ssh2","2025-05-01T19:29:54.000+0300",16,1,29,may,54,thursday,2025,local,,"metasploitable3-ub1404",main,1,2609,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:54 metasploitable3-ub1404 sshd[2613]: Failed password for invalid user admin from 10.0.2.5 port 49044 ssh2","2025-05-01T19:29:54.000+0300",16,1,29,may,54,thursday,2025,local,,"metasploitable3-ub1404",main,1,2613,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:54 metasploitable3-ub1404 sshd[2607]: Failed password for invalid user admin from 10.0.2.5 port 49020 ssh2","2025-05-01T19:29:54.000+0300",16,1,29,may,54,thursday,2025,local,,"metasploitable3-ub1404",main,1,2607,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:54 metasploitable3-ub1404 sshd[2610]: Failed password for invalid user admin from 10.0.2.5 port 49036 ssh2","2025-05-01T19:29:54.000+0300",16,1,29,may,54,thursday,2025,local,,"metasploitable3-ub1404",main,1,2610,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:54 metasploitable3-ub1404 sshd[2605]: Failed password for invalid user admin from 10.0.2.5 port 49018 ssh2","2025-05-01T19:29:54.000+0300",16,1,29,may,54,thursday,2025,local,,"metasploitable3-ub1404",main,1,2605,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:54 metasploitable3-ub1404 sshd[2597]: Failed password for invalid user admin from 10.0.2.5 port 42852 ssh2","2025-05-01T19:29:54.000+0300",16,1,29,may,54,thursday,2025,local,,"metasploitable3-ub1404",main,1,2597,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:54 metasploitable3-ub1404 sshd[2619]: Failed password for invalid user admin from 10.0.2.5 port 49082 ssh2","2025-05-01T19:29:54.000+0300",16,1,29,may,54,thursday,2025,local,,"metasploitable3-ub1404",main,1,2619,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:54 metasploitable3-ub1404 sshd[2601]: Failed password for invalid user admin from 10.0.2.5 port 48998 ssh2","2025-05-01T19:29:54.000+0300",16,1,29,may,54,thursday,2025,local,,"metasploitable3-ub1404",main,1,2601,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:54 metasploitable3-ub1404 sshd[2599]: Failed password for invalid user admin from 10.0.2.5 port 48982 ssh2","2025-05-01T19:29:54.000+0300",16,1,29,may,54,thursday,2025,local,,"metasploitable3-ub1404",main,1,2599,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:53 metasploitable3-ub1404 sshd[2603]: Failed password for invalid user admin from 10.0.2.5 port 49008 ssh2","2025-05-01T19:29:53.000+0300",16,1,29,may,53,thursday,2025,local,,"metasploitable3-ub1404",main,1,2603,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:53 metasploitable3-ub1404 sshd[2615]: Failed password for invalid user admin from 10.0.2.5 port 49068 ssh2","2025-05-01T19:29:53.000+0300",16,1,29,may,53,thursday,2025,local,,"metasploitable3-ub1404",main,1,2615,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:53 metasploitable3-ub1404 sshd[2617]: Failed password for invalid user admin from 10.0.2.5 port 49070 ssh2","2025-05-01T19:29:53.000+0300",16,1,29,may,53,thursday,2025,local,,"metasploitable3-ub1404",main,1,2617,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:52 metasploitable3-ub1404 sshd[2609]: Failed password for invalid user admin from 10.0.2.5 port 49024 ssh2","2025-05-01T19:29:52.000+0300",16,1,29,may,52,thursday,2025,local,,"metasploitable3-ub1404",main,1,2609,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:52 metasploitable3-ub1404 sshd[2613]: Failed password for invalid user admin from 10.0.2.5 port 49044 ssh2","2025-05-01T19:29:52.000+0300",16,1,29,may,52,thursday,2025,local,,"metasploitable3-ub1404",main,1,2613,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:52 metasploitable3-ub1404 sshd[2607]: Failed password for invalid user admin from 10.0.2.5 port 49020 ssh2","2025-05-01T19:29:52.000+0300",16,1,29,may,52,thursday,2025,local,,"metasploitable3-ub1404",main,1,2607,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:52 metasploitable3-ub1404 sshd[2610]: Failed password for invalid user admin from 10.0.2.5 port 49036 ssh2","2025-05-01T19:29:52.000+0300",16,1,29,may,52,thursday,2025,local,,"metasploitable3-ub1404",main,1,2610,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:52 metasploitable3-ub1404 sshd[2605]: Failed password for invalid user admin from 10.0.2.5 port 49018 ssh2","2025-05-01T19:29:52.000+0300",16,1,29,may,52,thursday,2025,local,,"metasploitable3-ub1404",main,1,2605,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:52 metasploitable3-ub1404 sshd[2597]: Failed password for invalid user admin from 10.0.2.5 port 42852 ssh2","2025-05-01T19:29:52.000+0300",16,1,29,may,52,thursday,2025,local,,"metasploitable3-ub1404",main,1,2597,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:52 metasploitable3-ub1404 sshd[2601]: Failed password for invalid user admin from 10.0.2.5 port 48998 ssh2","2025-05-01T19:29:52.000+0300",16,1,29,may,52,thursday,2025,local,,"metasploitable3-ub1404",main,1,2601,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
"May  1 16:29:52 metasploitable3-ub1404 sshd[2595]: Failed password for invalid user admin from 10.0.2.5 port 42850 ssh2","2025-05-01T19:29:52.000+0300",16,1,29,may,52,thursday,2025,local,,"metasploitable3-ub1404",main,1,2595,sshd,"___::_-_[]:________...___","/var/log/auth.log","linux_secure",Attacker,,16,0
